com.equibase.todaysracing.ui.WorkoutHorseListActivity$Task:  void  onPostExecute(java.lang.Object)	com.equibase.todaysracing.ui.WorkoutHorseListActivity$Task:  void  onPostExecute(org.json.JSONArray)
com.equibase.todaysracing.domain.Starter:  void  <init>(org.json.JSONObject,java.lang.String)	com.equibase.todaysracing.domain.Trainer:  void  <init>(org.json.JSONObject)
com.equibase.todaysracing.fragments.NewsFragment:  void  serverResponse(java.lang.Object)	com.equibase.todaysracing.fragments.NewsFragment:  void  serverResponse(org.json.JSONArray)
com.equibase.todaysracing.ui.EntriesRaceActivity$EntriesAdapter:  android.view.View  getRaceHeaderView(com.equibase.todaysracing.util.AdapterItem,int)	com.equibase.todaysracing.domain.Race:  int  getTemporaryRailDistance()
com.equibase.todaysracing.ui.EntriesRaceActivity$EntriesAdapter$1:  void  onClick(android.view.View)	com.equibase.todaysracing.activity.AbstractRaceActivity:  int  getSelectedPosition()
com.equibase.todaysracing.domain.PreferenceManager:  java.lang.String  getAuthenticationToken()	com.equibase.todaysracing.domain.PreferenceManager:  java.lang.String  getSharedPreferenceString(java.lang.String)
com.equibase.todaysracing.adapters.SlideMenuAdapter:  android.view.View  getView(int,android.view.View,android.view.ViewGroup)	com.equibase.todaysracing.adapters.SlideMenuAdapter:  com.equibase.todaysracing.util.SlideMenuItem  getItem(int)
com.equibase.todaysracing.ui.ChangesCardActivity:  void  onPause()	com.equibase.todaysracing.BaseFragment:  void  onPause()
com.equibase.todaysracing.ui.EntriesRaceActivity$EntriesAdapter:  android.view.View  getRaceHeaderView(com.equibase.todaysracing.util.AdapterItem,int)	com.equibase.todaysracing.ui.EntriesRaceActivity$EntriesAdapter$1:  void  <init>(com.equibase.todaysracing.ui.EntriesRaceActivity$EntriesAdapter)
com.equibase.todaysracing.adapters.SlideMenuAdapter:  android.view.View  getView(int,android.view.View,android.view.ViewGroup)	com.equibase.todaysracing.ui.TopFragmentActivity:  int  getMenuSelectedPos()
com.equibase.todaysracing.ui.WorkoutHorseListActivity$WorkoutAdapter:  android.view.View  getListItemView(android.view.View,com.equibase.todaysracing.util.AdapterItem,int,android.view.ViewGroup)	com.equibase.todaysracing.domain.WorkoutHorseInfo:  java.lang.String  getHorseSex()
com.equibase.todaysracing.fragments.RaceScheduleFragment:  void  <init>()	com.equibase.todaysracing.BaseFragment:  void  <init>()
com.equibase.todaysracing.purchase.IabHelper:  void  launchPurchaseFlow(android.app.Activity,java.lang.String,java.lang.String,java.util.List,int,com.equibase.todaysracing.purchase.IabHelper$OnIabPurchaseFinishedListener,java.lang.String)	com.equibase.todaysracing.purchase.IabHelper:  void  checkNotDisposed()
com.equibase.todaysracing.ui.EntriesRaceActivity$EntriesAdapter:  android.view.View  getStarterView(com.equibase.todaysracing.util.AdapterItem,int)	com.equibase.todaysracing.TodaysRacing:  android.graphics.Typeface  getBoldTypeFace()
com.equibase.todaysracing.ui.WorkoutHorseListActivity:  com.equibase.todaysracing.activity.AbstractWorkoutActivity$Task  getTask(int,com.equibase.todaysracing.domain.Workout,com.handmark.pulltorefresh.library.PullToRefreshListView,boolean,com.equibase.todaysracing.util.AdViewHelper)	com.equibase.todaysracing.activity.AbstractWorkoutActivity:  java.util.ArrayList  getWorkouts()
com.equibase.todaysracing.fragments.WorkoutListFragment$Adapter:  android.view.View  getWorkoutView(android.view.View,int,com.equibase.todaysracing.util.AdapterItem)	com.equibase.todaysracing.domain.Workout:  java.lang.String  getTrackCondition()
com.equibase.todaysracing.domain.PreferenceManager:  int  getSharedPreferenceNotificationCount(java.lang.String)	com.equibase.todaysracing.domain.PreferenceManager:  android.content.SharedPreferences  getSharedPreferences()
com.equibase.todaysracing.ui.LoginVirtualStableActivity:  void  onViewCreated(android.view.View,android.os.Bundle)	com.equibase.todaysracing.ui.LoginVirtualStableActivity$2:  void  <init>(com.equibase.todaysracing.ui.LoginVirtualStableActivity)
com.equibase.todaysracing.fragments.RaceScheduleFragment:  android.view.View  onCreateView(android.view.LayoutInflater,android.view.ViewGroup,android.os.Bundle)	com.equibase.todaysracing.TodaysRacing:  boolean  isSubscribed()
com.equibase.todaysracing.domain.Weather:  void  <init>(org.json.JSONObject)	com.equibase.todaysracing.domain.Weather:  void  loadWeatherIcon(java.lang.String)
com.equibase.todaysracing.fragments.ChangesAndWeatherFragment$Adapter:  android.view.View  getChangesTrackItem(android.view.View,com.equibase.todaysracing.util.AdapterItem,int)	com.equibase.todaysracing.domain.ChangesTrack:  com.equibase.todaysracing.domain.Weather  getWeather()
com.equibase.todaysracing.ui.EntriesRaceActivity$EntriesAdapter:  android.view.View  getBetCalculator(com.equibase.todaysracing.util.AdapterItem)	com.equibase.todaysracing.TodaysRacing:  android.graphics.Typeface  getBoldTypeFace()
com.equibase.todaysracing.ui.EntriesRaceActivity$EntriesAdapter:  android.view.View  getStarterView(com.equibase.todaysracing.util.AdapterItem,int)	com.equibase.todaysracing.domain.Starter:  com.equibase.todaysracing.domain.Owner  getOwner()
com.equibase.todaysracing.ui.EntriesRaceActivity$EntriesAdapter:  android.view.View  getRaceHeaderView(com.equibase.todaysracing.util.AdapterItem,int)	com.equibase.todaysracing.domain.Race:  java.lang.String  getName()
com.equibase.todaysracing.fragments.WorkoutDetailsFragment:  android.view.View  onCreateView(android.view.LayoutInflater,android.view.ViewGroup,android.os.Bundle)	com.equibase.todaysracing.TodaysRacing:  boolean  isSubscribed()
com.equibase.todaysracing.ui.EntriesRaceListActivity$Adapter:  android.view.View  getResultsRaceView(com.equibase.todaysracing.util.AdapterItem,int)	com.equibase.todaysracing.util.FormatHelper:  java.lang.String  formatAsPurse(double)
com.equibase.todaysracing.service.Delegate:  org.json.JSONObject  getPushNotification(java.lang.String)	com.equibase.todaysracing.service.Delegate:  org.json.JSONObject  getResponseAsJsonObject(java.lang.String,java.lang.String,java.lang.String)
com.equibase.todaysracing.fragments.CarryoversFragment:  android.view.View  onCreateView(android.view.LayoutInflater,android.view.ViewGroup,android.os.Bundle)	com.equibase.todaysracing.ui.TopFragmentActivity:  void  setEmptyHeaders(android.support.v4.app.Fragment)
com.equibase.todaysracing.ui.EntriesRaceActivity$Task:  com.equibase.todaysracing.activity.AbstractRaceActivity$Adapter  handleJson(org.json.JSONObject)	com.equibase.todaysracing.ui.EntriesRaceActivity$EntriesAdapter:  void  <init>(com.equibase.todaysracing.ui.EntriesRaceActivity,android.content.Context,com.equibase.todaysracing.domain.Race)
com.equibase.todaysracing.ui.WorkoutHorseListActivity:  android.view.View  onCreateView(android.view.LayoutInflater,android.view.ViewGroup,android.os.Bundle)	com.equibase.todaysracing.activity.AbstractWorkoutActivity:  android.view.View  onCreateView(android.view.LayoutInflater,android.view.ViewGroup,android.os.Bundle)
com.equibase.todaysracing.ui.ChangesCardActivity:  void  <init>()	com.equibase.todaysracing.activity.AbstractChangesActivity:  void  <init>()
com.equibase.todaysracing.view.common.AutofitHelper:  void  autofit()	com.equibase.todaysracing.view.common.AutofitHelper:  void  autofit(android.widget.TextView,android.text.TextPaint,float,float,int,float)
com.equibase.todaysracing.fragments.ResultDatesFragment:  java.util.Date  getSecondaryDate()	com.equibase.todaysracing.fragments.ResultDatesFragment:  java.util.Date  getPrimaryDate()
com.equibase.todaysracing.ui.WorkoutHorseListActivity$Task:  void  <init>(com.equibase.todaysracing.ui.WorkoutHorseListActivity,com.equibase.todaysracing.activity.AbstractWorkoutActivity,int,com.equibase.todaysracing.domain.Workout,com.handmark.pulltorefresh.library.PullToRefreshListView,boolean,com.equibase.todaysracing.util.AdViewHelper)	com.equibase.todaysracing.activity.AbstractWorkoutActivity$Task:  void  <init>(com.equibase.todaysracing.activity.AbstractWorkoutActivity,int,com.equibase.todaysracing.domain.Workout,com.handmark.pulltorefresh.library.PullToRefreshListView,boolean)
com.equibase.todaysracing.ui.EntriesRaceActivity$EntriesAdapter:  android.view.View  getEntriesPlus(com.equibase.todaysracing.util.AdapterItem,int)	com.equibase.todaysracing.TodaysRacing:  android.graphics.Typeface  getBoldTypeFace()
com.equibase.todaysracing.fragments.ChangesAndWeatherFragment$Adapter:  android.view.View  getChangesTrackItem(android.view.View,com.equibase.todaysracing.util.AdapterItem,int)	com.equibase.todaysracing.util.FormatHelper:  java.lang.String  toProperCase(java.lang.String)
com.equibase.todaysracing.ui.ChangesCardActivity$Task:  org.json.JSONObject  getJson()	com.equibase.todaysracing.activity.AbstractChangesActivity:  com.equibase.todaysracing.domain.ChangesTrack  getChangesTrack()
com.equibase.todaysracing.ui.EntriesRaceActivity$EntriesAdapter:  void  onItemClick(android.widget.AdapterView,android.view.View,int,long)	com.equibase.todaysracing.activity.AbstractRaceActivity:  java.util.ArrayList  getRaces()
com.equibase.todaysracing.util.Util:  android.view.View  getScratchesView(com.equibase.todaysracing.util.AdapterItem,android.view.LayoutInflater,int)	com.equibase.todaysracing.domain.Scratch:  com.equibase.todaysracing.domain.Horse  getHorse()
